date,torque_pct,water_temp_c,days_since_clean,actual_speed_knots,predicted_speed,efficiency_loss
2024-10-10,72.34954849602173,15.146562711287755,83,6.670221933242979,17.224111485212546,61.27392731422125
2024-10-11,84.45700352490435,19.89691962365988,84,5.681782694819249,20.05142664379439,71.6639479287242
2024-10-12,70.89855684491855,22.76567465077067,85,-0.1050825293516153,16.435639768525174,100.63935770576362
2024-10-13,81.6399504533115,16.3179974871725,86,7.392552649904831,19.08986126013134,61.27497969121454
2024-10-14,83.56611586768942,20.25940396813771,87,4.430576083754029,19.66597607494464,77.47085592462004
2024-10-15,77.16353130320711,15.498046631870498,88,6.484187412983615,18.023508319097324,64.0237222510497
2024-10-16,84.77083151422526,16.17867745732531,89,7.420511903217304,19.92132380619782,62.750909651352224
2024-10-17,70.76250624847624,20.95384914302394,90,-0.2549559693262303,16.586256266887787,101.53715199635023
2024-10-18,70.93370471873035,16.990736310645904,91,2.993312890622956,15.992752438608258,81.28331628896618
2024-10-19,90.56501401649146,23.51311272392337,92,1.908492536204736,21.886298901237488,91.27996677365661
2024-10-20,79.00476603528158,25.341974537058988,93,-3.0797671440038896,17.52985638187557,117.56869581195267
2024-10-21,73.17651281629712,27.008800486636243,94,-6.194144413143307,17.66714127815773,135.06025290464657
2024-10-22,83.0560815013701,18.00225366367215,95,4.00829779124594,19.50655763725216,79.45153693550114
2024-10-23,89.24983882746527,17.512238733886047,96,5.937322552618518,20.149396698268127,70.53349714868217
2024-10-24,75.39552568742108,16.568517605016005,97,3.063046391841715,18.123011443129755,83.098579386469
2024-10-25,85.57226189547501,24.54645374315455,98,-2.4853117222444587,19.811553987885972,112.54475910251227
2024-10-26,72.1336866248442,25.59713589730352,99,-7.003187611818604,17.60985167702138,139.76857806790542
2024-10-27,71.2920430292152,15.47379217238463,100,2.22985490174352,16.185236158725083,86.2229078409742
2024-10-28,83.2838657892037,29.043183693655347,101,-8.567036895360944,17.95611192504289,147.7109795880295
2024-10-29,83.51587804025266,15.779569254772086,102,4.723712305260162,19.887539627166053,76.24787985936858
2024-10-30,85.93574753745517,23.119445029516054,103,-2.7507094234597544,20.411762772914017,113.47609931617413
2024-10-31,88.15228334306654,25.635907791763746,104,-5.01202540263161,20.89761269776126,123.98372232809419
2024-11-01,94.39630198656336,28.06453685619128,105,-6.62140153547837,21.8878930946946,130.251434008892
2024-11-02,82.90750870752989,25.71130398198642,106,-7.303945541737494,18.122141665096425,140.30398656360262
2024-11-03,78.07391182353115,27.02592124604688,107,-10.368228296147246,18.749121155893107,155.29980957474567
2024-11-04,89.87965486921759,20.09175288814209,108,-0.0938762132094339,20.83266536408499,100.45062027142852
2024-11-05,76.77080628155186,27.22237670619769,109,-11.7051028840927,17.917187549933143,165.3289075167178
2024-11-06,80.97428551764091,16.201722695770126,110,1.631159120650293,18.957842789478047,91.39586112848444
2024-11-07,71.96140953355665,28.42224984090792,111,-15.4231159492323,16.784918043458173,191.88675160224196
2024-11-08,70.63376858538643,23.21388564230605,112,-9.726463260485122,16.582686525970267,158.65432748338117
2024-11-09,94.06621036694813,27.25946654943741,113,-9.39394438142723,22.301847527184467,142.1218213871144
2024-11-10,90.89950301280514,21.7847742677745,114,-3.688011936189325,21.597199276723973,117.07634350609536
2024-11-11,87.39935515234245,24.653665427947875,115,-8.441318101160789,20.83011685383118,140.52458351719815
2024-11-12,80.22382361035675,22.896039914041697,116,-8.658496761772202,18.488094766986368,146.83282334334103
2024-11-13,74.33235800177114,25.973842826329975,117,-14.32914969639518,17.59879044190193,181.4212189394455
2024-11-14,73.91092606677715,16.224449730458844,118,-2.429469999627764,18.330368616935676,113.25379783897604
2024-11-15,76.25607245411489,15.905281259858455,119,-1.6047039790668058,17.57284059114746,109.13172785437544
2024-11-16,83.73066661765301,18.7065485101522,120,-3.688533394985358,19.7484127866025,118.67761948690728
2024-11-17,87.86489806750156,17.393170201697824,121,-1.1061189683574817,20.70610323793664,105.34199484879854
2024-11-18,86.50493441794328,28.076753498883026,122,-16.077116708362322,20.15535592183495,179.76597769204093
2024-11-19,76.99834742364857,18.288209810370667,123,-5.558449963280121,18.303101322535095,130.36889686250308
2024-11-20,93.87163201657984,29.63797883728697,124,-17.51259482293894,22.017842410907136,179.53819677746262
2024-11-21,88.44742291739422,20.053436876566604,125,-5.9345964820908925,19.915306479325537,129.79917225101062
2024-11-22,83.85885131278502,17.73176873533049,126,-4.282495902351897,19.70080434476579,121.73767033775802
2024-11-23,85.2930186558588,26.845477607137187,127,-17.17904469761894,20.068045215928894,185.60397643505
2024-11-24,80.49000156069475,24.880616632513146,128,-15.811996059988,18.300039125299808,186.40416532294682
2024-11-25,76.19327473752894,22.472935746797084,129,-13.716532563979715,16.26136602143633,184.35043246611679
2024-11-26,78.89931696628153,23.330453264064467,130,-14.979657954160963,17.03634706714954,187.92764021018098
2024-11-27,88.94615276160923,25.78802667408396,131,-16.488334983491058,20.019037966947497,182.36327345357043
2024-11-28,70.3598372157439,18.42682111996948,132,-10.35814474301661,16.935434807083354,161.16255567695404
2024-11-29,72.90181601267291,29.94500874085113,133,-27.67710734529317,16.753080780477458,265.2060758731946
2024-11-30,71.15006605054381,29.62189743220175,134,-28.241809798486845,15.146367238523386,286.4592965015163
2024-12-01,71.01822005797425,24.75488529520405,135,-21.0325185677281,16.559898247929276,227.00874276421413
2024-12-02,91.38651460027518,17.993136763937176,136,-5.7382105395844105,21.754383027495226,126.37726168713644
2024-12-03,87.5914464845006,25.20342363646937,137,-18.51837952906551,20.97182017660352,188.30125078854573
2024-12-04,81.85434572718313,16.082976134687637,138,-5.554427483176983,19.083051537896218,129.10660002225893
2024-12-05,72.44585401627504,15.459787533087091,139,-7.2231750289797345,17.64284780776244,140.94109470128572
2024-12-06,82.29039687792081,18.865243327668203,140,-10.721359072712833,18.6042920090419,157.62841750442388
2024-12-07,81.83679426951414,21.939344351089744,141,-16.28441689162696,19.05239728235231,185.47174746723735
2024-12-08,74.33004674775037,28.024087581125706,142,-28.84659195854605,16.523489457689536,274.57929835227213
2024-12-09,80.84629123094933,25.90753604649462,143,-24.128125484756065,18.21645675616857,232.45235233018437
2024-12-10,79.96261835993434,26.14059781799972,144,-25.206178045786636,17.68402820881509,242.53640487421256
2024-12-11,85.39625245130541,21.382400016721128,145,-15.825410027946198,19.684275567898922,180.39620240713478
2024-12-12,85.8773412716911,20.189024888204443,146,-14.090530456671123,19.67614427319007,171.61225421522408
2024-12-13,71.13260024430112,20.56558144476904,147,-18.90002824679991,16.320228698994264,215.807373753069
2024-12-14,79.36531536566179,29.814743456040866,148,-33.77035300421187,16.961350348954483,299.10179501889434
2024-12-15,85.6464978928559,15.601637871187236,149,-6.9976542710680665,19.698605584198976,135.52360212075703
2024-12-16,82.5784064645022,28.00547244183673,150,-30.68742403617281,17.50119357644422,275.3447495002663
2024-12-17,91.41224602970806,23.6801311285859,151,-21.04890904045304,21.756618151672615,196.74715479085074
2024-12-18,86.46734079047363,21.579231287843857,152,-18.83298293610565,20.71435916687466,190.91752626469076
2024-12-19,74.07336067703574,25.878864906227047,153,-30.412781845234097,17.996803309204942,268.989910723082
2024-12-20,71.76421868501075,22.300034121370544,154,-24.83339938801718,16.5871882821212,249.71433955919045
2024-12-21,86.06048195515788,28.10134857122491,155,-32.82569634147582,20.309559421992667,261.62682636005275
2024-12-22,70.66278276354055,28.51052796016888,156,-38.00473210365006,16.481750464624753,330.58674614216915
2024-12-23,84.64438953183658,21.32581390310183,157,-20.776842430800723,19.945193698586717,204.16966987025518
2024-12-24,93.50575603562392,19.152416958525773,158,-14.487568902105078,22.79928221807674,163.54396933872945
2024-12-25,84.38685444689698,23.885254928900437,159,-26.56803153950878,20.196821590888998,231.54560691615904
2024-12-26,79.70424815516304,28.685450184250364,160,-38.065402156362985,17.849692595025996,313.25522528589823
2024-12-27,86.08220546105883,18.159932835085,161,-15.52758244832118,20.139063471251053,177.1018099748637
2024-12-28,81.45632226228791,24.344498753452243,162,-30.012516214439003,18.18258240435881,265.06190125800975
2024-12-29,83.64041973289838,24.47340330138781,163,-30.074408422880325,18.556980481071662,262.06520480827453
2024-12-30,93.53662021941312,25.996695336229216,164,-31.293526280523444,22.343866300732603,240.05421380227915
2024-12-31,79.65256594501936,16.9735152769089,165,-16.12368725612465,18.806531771995864,185.7345067745764
2025-01-01,94.02976409559786,25.73737447023133,166,-31.55545038239078,22.54079133133114,239.99264674674262
2025-01-02,92.6337660489016,28.635487809984618,167,-38.6874608802843,21.980050676472743,276.0117001081122
2025-01-03,74.8947783697324,17.695246633053628,168,-20.0061458763981,18.381330253966293,208.83948876377545
2025-01-04,71.73403252187913,18.56314987385817,169,-22.77494111678485,17.112620443588025,233.08856578606844
2025-01-05,72.51945003443566,29.570926410624597,170,-47.52222235123795,16.49285650577523,388.1382150787361
2025-01-06,70.45554564128874,17.714654290642347,171,-21.974195881946,16.76578119190596,231.0657441512747
2025-01-07,72.36107401889821,27.815776400543687,172,-44.44800707909015,15.200423756223106,392.41294711203676
2025-01-08,87.07516933540893,22.384167846720523,173,-29.257418734425592,20.9679582033104,239.53394245991228
2025-01-09,71.77971621150573,18.708466116047656,174,-25.24810108529389,17.16828860521825,247.06242227090593
2025-01-10,77.97439075734403,28.06124851908767,175,-45.49770215990182,16.70378885145404,372.3795335567913
2025-01-11,91.12188277423635,21.679578825039982,176,-27.72916546015753,21.683401762609524,227.88198901508716
2025-01-12,70.58179839339564,22.72226030894535,177,-35.66581773417936,16.6518925871479,314.1847693739426
2025-01-13,90.3617120647234,20.388500540996485,178,-25.951468391347888,20.96983469619722,223.75618962820943
2025-01-14,77.046369369335,23.894262771523916,179,-37.91207495323111,17.20996539554478,320.2914072276147
2025-01-15,72.9541206905414,17.452858088775344,180,-23.95584012825408,17.680430803375227,235.49353177345017
2025-01-16,87.41842913410377,20.86622304977641,181,-28.967451507032155,20.67605065315121,240.101472921364
2025-01-17,85.7235711694971,29.541184835029316,182,-50.83756456169256,19.935728729598885,355.00730498109783
2025-01-18,91.93680033817633,18.872001490516915,183,-23.885210811251724,21.748287551628003,209.82570813702415
2025-01-19,88.37677609509714,24.851049968119383,184,-39.90610385249494,20.269820712986405,296.874478652532
2025-01-20,90.08702325962122,19.877850963370424,185,-27.449555544152577,20.908011635770855,231.28725974683312
2025-01-21,77.05086431428266,26.60209688529901,186,-48.110292225645885,18.05095521523945,366.5249104658403
2025-01-22,74.43598859449307,16.963104910775247,187,-24.759028089287355,18.333090044488298,235.05103629123872
2025-01-23,88.76536879102146,29.54731567617817,188,-53.94274043077392,19.889673682874545,371.2097809690052
2025-01-24,90.1708684816816,21.80684312075459,189,-34.15761349177955,20.797961343916356,264.2353927240616
2025-01-25,94.76262855001684,18.54075695019696,190,-24.84010273178367,22.141559309290344,212.18768463773486
2025-01-26,80.31544192278567,16.10245120995019,191,-22.46065667122689,18.89659132844624,218.86089020412606
2025-01-27,79.30045214481957,17.54636857631311,192,-26.7936158356161,18.731508180291456,243.0403552011219
2025-01-28,89.41032401854991,22.796609228340262,193,-38.80759908180658,20.000134600963744,294.03668953276224
2025-01-29,78.52008850632545,20.05504764646929,194,-34.52315899829409,18.1348675875343,290.36896096238894
2025-01-30,93.26893314008912,27.433250488239143,195,-51.38716952107573,22.29338298383673,330.5041346050204
2025-01-31,91.4603187960753,21.46331285492709,196,-35.91764574982389,21.823766942370995,264.5804129262833
2025-02-01,80.72485068437545,18.730714088814448,197,-31.614852446578187,18.47607742825806,271.1123617517707
2025-02-02,88.77177669478743,24.25717479906045,198,-45.56744264310892,19.966038813978344,328.22475237905917
2025-02-03,88.86357185211706,25.601658253281688,199,-49.52792577741443,19.855045868029578,349.4475515524437
2025-02-04,72.57809672089832,17.505628618514248,0,18.05395095013832,17.82184107972195,0.0
2025-02-05,92.56382266698915,17.514288244324764,1,23.058064744638084,22.96586328855104,0.0
2025-02-06,82.63130931119643,15.550071404003145,2,20.554278954643937,20.043437161433864,0.0
2025-02-07,90.66143665269354,26.04603022598461,3,22.667463829429824,22.285083830892585,0.0
2025-02-08,78.0012400257653,24.95706791432708,4,19.08708604172884,18.56347822133656,0.0
2025-02-09,92.388080712405,22.11946313624721,5,23.163491915475007,22.57480428359586,0.0
2025-02-10,79.73004196835407,27.66255673453796,6,19.631561279112677,18.42098255395509,0.0
2025-02-11,70.27094128700746,27.0850522942508,7,17.088437024840413,16.89191882947922,0.0
2025-02-12,92.63454941048158,23.780315465951283,8,22.615060838167423,22.376269966466268,0.0
2025-02-13,72.28216691965333,28.02406920769888,9,17.34244726879123,16.526681472866343,0.0
2025-02-14,77.98284093976037,18.087618150551524,10,18.975841769746573,18.729023077623907,0.0
2025-02-15,93.75154917627012,16.678794290965918,11,22.89391852385732,22.844980037438223,0.0
2025-02-16,93.7651786734389,19.046244172754843,12,22.70511761254629,22.80178125010302,0.42393020306820867
2025-02-17,84.33594720308216,15.856302841339724,13,20.349725600757505,20.098761294222538,0.0
2025-02-18,85.79593030424498,22.96754292001548,14,20.226135261312383,20.110017021345207,0.0
2025-02-19,81.211138049458,29.049085384424423,15,18.60005782525265,17.9835243592459,0.0
2025-02-20,77.33026929245162,15.590153110027645,16,18.31530669603587,18.185670790669427,0.0
2025-02-21,78.21661363424789,16.831648710150404,17,18.487753104999577,18.399300773074454,0.0
2025-02-22,86.81296140192596,21.782985424251528,18,20.09908317824817,20.311638565687478,1.0464709026399264
2025-02-23,88.809363235942,29.008125262918576,19,19.50587570082908,19.625945725560026,0.6117922998970288
2025-02-24,89.78947609314622,19.742341574651256,20,20.747150389101915,20.580976026263464,0.0
2025-02-25,89.74045356986385,22.608522130325888,21,20.278876467658485,20.244454473986053,0.0
2025-02-26,72.28015257621726,15.62359288575588,22,16.455982049888608,16.871257620656444,2.4614381458996295
2025-02-27,82.36050761756454,17.225148014431333,23,18.65127017873149,18.95621061278059,1.608657132367505
2025-02-28,71.43896900041611,29.799451844382705,24,14.468467843700548,15.106698896940399,4.224821435800998
2025-03-01,83.73822205809338,29.476780446540683,25,17.344710604918046,17.960318334901057,3.4275992134657396
2025-03-02,81.03826253433442,15.074099714016144,26,18.183836523419338,18.767200259940257,3.1084217594573493
2025-03-03,92.19260456895748,29.277176781348587,27,18.98138219826663,19.933852135891243,4.7781529186206555
2025-03-04,78.77287531380196,24.586799067232505,28,15.953222026443688,16.488004570397642,3.2434643117099546
2025-03-05,72.92667541069015,28.01877441780033,29,13.718021216114057,15.010980505877088,8.613423282088819
2025-03-06,73.5747920513209,21.82109783450789,30,14.745454036325098,16.565659782706714,10.987825237614572
2025-03-07,89.03776579293681,22.733940428688754,31,18.421786871760307,19.858279574557496,7.233721820683947
2025-03-08,85.45545158290653,22.3326987038538,32,17.416525110167335,20.242566123475367,13.96088320062674
2025-03-09,72.52806690306976,25.002963863191567,33,13.443499223156564,17.67567400698807,23.94349874385734
2025-03-10,72.10267015287494,17.094768821344694,34,14.70909877877762,17.39220776060906,15.427075267053281
2025-03-11,87.524228286478,15.449603848090169,35,18.733636785940547,20.742436670309047,9.684493274813361
2025-03-12,71.81907515910484,19.618949123867864,36,13.652927619498456,17.20251437721364,20.634115919803833
2025-03-13,90.5465014822589,25.5702114410497,37,16.92492923535158,22.130910700858898,23.52357540038004
2025-03-14,87.65605567891241,18.027801781844225,38,17.771083189874386,20.77995178047987,14.479670705645887
2025-03-15,72.0337195160475,25.10148649987376,39,11.970268427000326,17.583054761442373,31.921565453747235
2025-03-16,72.1209428521298,29.548680691609057,40,10.67383642309799,16.378891538337548,34.83175343023622
2025-03-17,94.66598946252938,16.408510736841276,41,19.429632705583387,22.201450263018213,12.484849073359618
2025-03-18,79.356769893903,25.08903177337689,42,13.045325903740302,17.875842485316685,27.02259535764088
2025-03-19,79.26605367667227,21.656253289568568,43,13.81711780963818,17.314979576938548,20.20136236232756
2025-03-20,90.31998918143756,28.02213381566258,44,14.398721644566391,20.9123789594765,31.14737604713512
2025-03-21,93.68121443459648,17.657246841710787,45,18.00193757199591,22.88544117110524,21.338909582722643
2025-03-22,94.65002659557176,25.389389283392468,46,15.72503600775893,22.14249244132825,28.9825386666559
2025-03-23,88.83445463147353,27.571729344721653,47,13.250077496599523,19.840792885053606,33.21800407189864
2025-03-24,79.40648963827289,29.16921329211035,48,10.08377316983106,16.970663927491024,40.58115102087309
2025-03-25,72.08751791746671,25.24872042434469,49,9.347116506744898,17.63951433228297,47.010352265548114
2025-03-26,89.42867289818592,22.45762146012641,50,14.337958020558524,20.121909525652885,28.744545828121108
2025-03-27,83.96010624339513,24.267708603018207,51,12.120619098112286,18.735930177248676,35.30815399370704
2025-03-28,80.6055502311744,28.03357476718077,52,9.450071000305352,17.96490653585636,47.39704889950945
2025-03-29,92.6588596273684,23.559146199582443,53,14.095846096358352,22.352591121425885,36.938648321415855
2025-03-30,72.77993705765378,15.455805895452553,54,12.061973054757544,17.60980235187471,31.50421104258761
2025-03-31,82.31562760727148,28.964230432604666,55,8.682951533431543,17.720782500211058,51.00130858596042
2025-04-01,70.28384111918548,25.34290126547341,56,7.016546029748588,17.17594159619046,59.14898760889577
2025-04-02,81.71651604985315,25.147700786658696,57,9.700810316306878,18.316563171012305,47.03804296834829
2025-04-03,71.40758189204594,18.23512728596576,58,9.636413152519728,16.505398381581937,41.6165976140702
2025-04-04,72.97044790670179,24.883282053489857,59,6.889544646666273,17.46641524328717,60.55547431626466
2025-04-05,72.93815616942763,20.90796608481238,60,8.440480273432437,16.938377176933276,50.16948680935796
2025-04-06,86.23025755290159,24.768494655622384,61,9.663238309351517,20.10932919604021,51.946491028381324
2025-04-07,88.65112198163558,16.59889545461986,62,14.14233830200838,20.23518467299589,30.110159454677426
2025-04-08,84.584219127429,24.867679569045546,63,8.691663657444993,19.951507949787914,56.436056465910454
2025-04-09,94.05431371186354,29.99120588656,64,8.131629529916108,22.009291106220843,63.053650884658744
2025-04-10,79.3717644880926,15.72318058290834,65,11.402873144223216,18.697214866940854,39.01298548809533
2025-04-11,77.14280215704652,29.65761276331976,66,3.4472297270664827,16.10809888063368,78.59940050895149
2025-04-12,91.71497820473652,21.10361941084306,67,11.231200545746056,21.856102384558227,48.61297614673912
2025-04-13,75.58989596298632,28.061301755058885,68,3.168306540305644,16.146676875232277,80.37796529411216
2025-04-14,94.08056348601528,26.735782260874103,69,8.224076567684495,22.292651990608977,63.108576892740366
2025-04-15,70.3038618672454,23.50524391480002,70,3.945902728182666,16.731689950285443,76.4165918690398
2025-04-16,94.24697066769096,26.076738138769898,71,7.8302790451353905,22.28572493749882,64.86414928347311
2025-04-17,71.0789977987644,28.177733419520216,72,0.252886482299168,15.715864702512487,98.39088407105758
2025-04-18,92.27857784245178,21.06210482476549,73,9.951336132072438,21.32105323735826,53.32624509076346
2025-04-19,83.1925277271575,19.90549742344858,74,8.306899355470472,19.616714362661583,57.65397200623051
2025-04-20,94.82411990298252,25.01390078345377,75,7.582919466378744,22.14249244132825,65.75399320346851
2025-04-21,71.84491411838498,27.11768912911888,76,0.0152979637042438,17.357684730401317,99.91186633504498
2025-04-22,83.84635711003303,26.43427702164924,77,3.0515180196449463,18.835930491401385,83.79948354004615
2025-04-23,94.23256339047748,26.96720473287952,78,5.061756639423582,22.27140881469795,77.27240031585659
2025-04-24,83.07744610425372,21.533749722194,79,5.551710734983597,19.536155345309123,71.58237822716417
2025-04-25,85.73496595338156,27.267513242625323,80,1.9703330451575105,20.110076831185424,90.20225998290547
2025-04-26,87.39371722461543,16.80313583055913,81,9.649490301592916,20.6901006727138,53.361801113328035
2025-04-27,81.36352661919433,23.167336469412746,82,3.24419198840984,18.394678838934166,82.36342141759395
2025-04-28,85.68895200210159,15.086379907471825,83,10.290396650385494,19.698544653276855,47.760624799895126
2025-04-29,84.6078577980775,19.86878744850405,84,5.89476867467785,19.83771923853245,70.28504837779965
2025-04-30,92.52895026227472,20.49692302307097,85,7.018696293840332,22.73802160540275,69.13233518885993
2025-05-01,71.13615950853645,20.94259037413883,86,1.0791134103153537,16.16066823784452,93.3225941252335
2025-05-02,77.02407973980576,25.43200810034793,87,-1.5585038836232945,17.82665198304909,108.74254955504396
2025-05-03,93.76028710191396,20.828371519055185,88,6.17650538606922,22.515570691777956,72.56784884282456
2025-05-04,92.25659459727292,21.73040433933796,89,4.77784442240142,21.288152320463887,77.5563217019611
2025-05-05,81.39141881964282,18.56316196311491,90,4.445940323044912,18.63468828122763,76.14159004997309
2025-05-06,85.50331494503843,20.5987768744401,91,3.509581730252971,19.510580399359462,82.01190503605832
2025-05-07,76.93452957452831,18.409044408947278,92,2.906642110143125,18.184667618417755,84.01597339508572
2025-05-08,74.70302899309404,16.097938856526653,93,4.3502705867189535,18.30386313841489,76.23304679552098
2025-05-09,81.59246012349955,24.05172890072067,94,-1.5217396275089048,18.535376640373055,108.20992018146698
2025-05-10,78.83380570065133,25.023191978325244,95,-3.462589682974934,17.614703204426135,119.65738305545148
2025-05-11,84.59140279627181,24.292355190144217,96,-1.734426721244063,19.920169309635064,108.70688744801555
2025-05-12,71.94336592412462,21.952410657008585,97,-2.97063803443151,16.877166046310847,117.60152164338548
2025-05-13,94.35987019165415,20.69678670268845,98,3.5934793279754995,21.599022955466317,83.36276906883856
2025-05-14,94.65526861199008,27.95000474357738,99,-3.9547004196342006,22.110736712854635,117.8858826415089
2025-05-15,87.45404285049364,22.78622677704327,100,-0.9885277133273884,20.8791213870878,104.73452735390829
2025-05-16,83.402409158603,22.187728164445964,101,-1.7011450583871237,19.42450685973322,108.75772584947099
2025-05-17,77.7381904071582,15.384630987096536,102,3.4514905332781387,18.25332991760046,81.09117323327347
2025-05-18,90.34487549267372,20.118717414392343,103,1.4734768960540303,20.97620829821662,92.9754850108954
2025-05-19,87.11827931384698,20.70293428178785,104,-0.2255027643174973,20.737502123554723,101.0874152681164
2025-05-20,74.06542348362228,20.982341713453508,105,-3.971732572714496,17.491856148041048,122.70618131718001
2025-05-21,92.77317961234608,23.702585538409984,106,-2.6479526974023897,22.23130097917497,111.91092100225192
2025-05-22,90.56343107307924,23.00403820090317,107,-2.8010347335054258,21.67053517517351,112.92554480479275
2025-05-23,93.7449978322981,24.11857639190167,108,-3.5486013623278847,22.729619591286177,115.6122338434925
2025-05-24,88.142987709709,26.473248923131926,109,-8.104373053228688,21.545484546927568,137.61518120224588
2025-05-25,85.33537989839475,27.1947860807414,110,-10.00145403254209,20.019617733764676,149.95826676387455
2025-05-26,80.45607590726547,25.77184614339742,111,-10.035383675264638,18.200772458525222,155.1371305703241
2025-05-27,93.31821208385033,29.33285543932402,112,-11.412044193762576,21.941505400537643,152.01121794260726
2025-05-28,91.6515972375102,15.273488740145424,113,4.508009845025938,22.00131244603408,79.51026850746558
2025-05-29,71.13046675265474,17.93666978525319,114,-4.293544891755269,16.16733352469465,126.55691419489263
2025-05-30,70.6591743624313,15.113443124672132,115,-0.9871007868945854,16.30841143066895,106.05270961608366
2025-05-31,79.41158417195123,24.712120712319045,116,-10.87912066595872,17.46431229134069,162.2934386677963
2025-06-01,90.26383326954584,28.470458234249804,117,-13.372165789229188,20.86586848864082,164.08631299727048
2025-06-02,94.6819032328736,18.65223444864449,118,-0.1415696046737815,22.141559309290344,100.63938407722884
2025-06-03,73.7604222775882,28.9055181719446,119,-18.95959653361399,17.023987638038278,211.36989133645048
2025-06-04,84.85326788380338,15.904010854343412,120,0.3158175306928411,19.600831441372726,98.38875441770178
2025-06-05,79.52227141577553,29.016540402082715,121,-18.720715850487647,17.697368059364447,205.7824857780573
2025-06-06,94.24785994536508,20.27434030859452,122,-3.820163990638224,22.28758595246794,117.1403219657139
2025-06-07,91.05297307839272,16.52131242673825,123,0.1943190958835343,21.785759472758535,99.10804534436122
2025-06-08,90.95821761777844,22.288076387794884,124,-7.974368322721686,21.616803306418422,136.88967424870796
2025-06-09,81.71732899487426,18.851648515807614,125,-5.796259038363834,18.43078585524027,131.44878945417202
2025-06-10,80.37048755844162,19.27309352942884,126,-7.180154965158493,18.036770633694157,139.8084286315943
2025-06-11,76.83517679826765,19.609349473894294,127,-8.901465210962986,17.948069921247164,149.5956682251684
2025-06-12,71.40938741627318,27.04538846748995,128,-21.313506444508192,16.467979762437487,229.42392905487458
2025-06-13,91.61805940637632,23.087419150128817,129,-10.86208949553415,21.754338631835818,149.9306813199934
2025-06-14,90.32252522825196,19.669615487340053,130,-6.718610034309257,21.000813463398003,131.992141856881
2025-06-15,94.99294183215326,24.155006749663777,131,-12.698518864142876,22.31188423812913,156.913700020199
2025-06-16,94.91592092684763,25.742260113347903,132,-15.365872286772747,22.147942833268207,169.37832737987665
2025-06-17,83.88579264006569,19.08936001100301,133,-8.430471898715,19.509169757756947,143.21286863252087
2025-06-18,89.22468537951276,21.203236522880275,134,-10.634300520106237,19.957446036952877,153.2848767343073
2025-06-19,93.6191432470607,16.828291400054212,135,-3.006147616818428,22.870779092810302,113.14405427388105
2025-06-20,91.24118476693528,17.717240243020203,136,-5.334906803247792,21.750495120225978,124.52774878805776
2025-06-21,76.18370254357994,25.216767809474742,137,-21.245021500820854,17.126055261603106,224.05087555949055
2025-06-22,81.26360338275234,17.721575215434406,138,-8.380453958251296,19.411123093948287,143.17346254356622
2025-06-23,73.22898537878737,22.877450755005903,139,-19.15394836683921,16.727792233084013,214.5037438291275
2025-06-24,93.85127568146804,25.63569392583649,140,-18.940547322132492,22.591122636484087,183.8406644366756
2025-06-25,85.154365861272,16.603153846421158,141,-6.623657364413594,20.380712620129156,132.49963574812242
2025-06-26,75.71607013758657,23.509683294433557,142,-20.748400969703216,16.555323482225848,225.32766872226415
2025-06-27,86.79251711014642,18.84844175552045,143,-10.540872250372246,20.621987867528134,151.11472433251768
2025-06-28,85.45320601144739,29.443903128563697,144,-29.448715041572097,19.84788016199133,248.37209213891947
2025-06-29,78.95406795082101,22.25318470079887,145,-19.223423832429244,17.286617014145733,211.20408242224963
2025-06-30,72.83893980499073,27.08988824662737,146,-29.73558223047044,17.621637794980547,268.74471360965384
2025-07-01,86.78932988981998,23.253398132343925,147,-19.664951518990986,20.55196250416162,195.68405700919794
2025-07-02,83.00769252259484,15.651187992822289,148,-7.390364040449808,19.922034138975256,137.09643296911824
2025-07-03,89.30795979339098,24.497270633910336,149,-22.31828237463748,20.107992795257722,210.9920945461102
2025-07-04,83.00408752779984,29.271050133099852,150,-33.11029722231772,17.917816417581196,284.78980055755824
2025-07-05,91.3045375079635,24.024177302194968,151,-21.638641145985808,21.776922786083595,199.36500835560588
2025-07-06,83.79767096936214,27.28783289140185,152,-30.306427199622444,18.476675817985736,264.02532305146195
2025-07-07,84.02344928838465,28.26309695022612,153,-32.31793630365853,19.009319668470827,270.0110096904814
2025-07-08,91.91634006645864,18.421196579233985,154,-12.315536865258414,21.805684333104196,156.47856163157257
2025-07-09,80.08707165530993,18.1806725986234,155,-14.998262907510448,18.771319867964984,179.89988457394725
2025-07-10,73.35038071126601,24.16471483276488,156,-28.778748547653628,16.638396480568638,272.96587793939915
2025-07-11,70.71956690783347,21.16542704710057,157,-23.8965099305128,16.551335150758796,244.37814057204483
2025-07-12,88.87843139184048,27.59791954300081,158,-32.64507774026246,19.840792885053606,264.5351470044049
2025-07-13,85.50773878383661,28.500346850970168,159,-35.78008084575498,20.06399942915519,278.3297541055678
2025-07-14,87.6019942024806,20.301320689540773,160,-19.18239378044758,20.815522271492508,192.15427569030277
2025-07-15,75.32410403772276,18.55305838461723,161,-19.17051184418561,18.019383222966038,206.38827981499634
2025-07-16,73.40928688966925,26.70788272865793,162,-36.64320350970815,17.563253203847616,308.63562737728256
2025-07-17,70.36361664169705,19.122090533222043,163,-22.25434215391884,16.99000770980423,230.9848855517398
2025-07-18,78.76468897016493,27.339214777705173,164,-37.75018326735883,17.855946689166935,311.4151880295519
